id,label,image
1427,cat,1427.png
1428,cat,1428.png
1429,airplane,1429.png
1430,ship,1430.png
1431,bird,1431.png
1432,ship,1432.png
1433,airplane,1433.png
1434,truck,1434.png
1435,airplane,1435.png
1436,deer,1436.png
1437,frog,1437.png
1438,truck,1438.png
1439,bird,1439.png
1440,ship,1440.png
1441,bird,1441.png
1442,horse,1442.png
1443,horse,1443.png
1444,bird,1444.png
1445,bird,1445.png
1446,horse,1446.png
1447,automobile,1447.png
1448,frog,1448.png
1449,automobile,1449.png
1450,cat,1450.png
1451,deer,1451.png
1452,deer,1452.png
1453,ship,1453.png
1454,frog,1454.png
1455,airplane,1455.png
1456,automobile,1456.png
1457,truck,1457.png
1458,deer,1458.png
1459,bird,1459.png
1460,horse,1460.png
1461,dog,1461.png
1462,cat,1462.png
1463,truck,1463.png
1464,airplane,1464.png
1465,automobile,1465.png
1466,truck,1466.png
1467,airplane,1467.png
1468,truck,1468.png
1469,ship,1469.png
1470,horse,1470.png
1471,airplane,1471.png
1472,deer,1472.png
1473,truck,1473.png
1474,airplane,1474.png
1475,dog,1475.png
1476,bird,1476.png
1477,automobile,1477.png
1478,airplane,1478.png
1479,bird,1479.png
1480,ship,1480.png
1481,ship,1481.png
1482,airplane,1482.png
1483,dog,1483.png
1484,horse,1484.png
1485,frog,1485.png
1486,frog,1486.png
1487,dog,1487.png
1488,cat,1488.png
1489,horse,1489.png
1490,horse,1490.png
1491,horse,1491.png
1492,deer,1492.png
1493,bird,1493.png
1494,airplane,1494.png
1495,automobile,1495.png
1496,horse,1496.png
1497,cat,1497.png
1498,bird,1498.png
1499,horse,1499.png
1500,cat,1500.png
1501,bird,1501.png
1502,bird,1502.png
1503,automobile,1503.png
1504,dog,1504.png
1505,truck,1505.png
1506,truck,1506.png
1507,ship,1507.png
1508,airplane,1508.png
1509,ship,1509.png
1510,deer,1510.png
1511,cat,1511.png
1512,cat,1512.png
1513,ship,1513.png
1514,dog,1514.png
1515,airplane,1515.png
1516,ship,1516.png
1517,deer,1517.png
1518,dog,1518.png
1519,horse,1519.png
1520,dog,1520.png
1521,automobile,1521.png
1522,dog,1522.png
1523,airplane,1523.png
1524,bird,1524.png
1525,airplane,1525.png
1526,dog,1526.png
1527,deer,1527.png
1528,bird,1528.png
1529,cat,1529.png
1530,frog,1530.png
1531,bird,1531.png
1532,frog,1532.png
1533,bird,1533.png
1534,bird,1534.png
1535,cat,1535.png
1536,deer,1536.png
1537,frog,1537.png
1538,frog,1538.png
1539,dog,1539.png
1540,cat,1540.png
1541,airplane,1541.png
1542,automobile,1542.png
1543,bird,1543.png
1544,horse,1544.png
1545,horse,1545.png
1546,dog,1546.png
1547,cat,1547.png
1548,automobile,1548.png
1549,automobile,1549.png
1550,horse,1550.png
1551,frog,1551.png
1552,automobile,1552.png
1553,frog,1553.png
1554,cat,1554.png
1555,cat,1555.png
1556,cat,1556.png
1557,cat,1557.png
1558,deer,1558.png
1559,ship,1559.png
1560,automobile,1560.png
1561,airplane,1561.png
1562,horse,1562.png
1563,horse,1563.png
1564,frog,1564.png
1565,ship,1565.png
1566,automobile,1566.png
1567,bird,1567.png
1568,dog,1568.png
1569,cat,1569.png
1570,deer,1570.png
1571,automobile,1571.png
1572,automobile,1572.png
1573,truck,1573.png
1574,cat,1574.png
1575,automobile,1575.png
1576,deer,1576.png
1577,bird,1577.png
1578,horse,1578.png
1579,automobile,1579.png
1580,frog,1580.png
1581,dog,1581.png
1582,horse,1582.png
1583,horse,1583.png
1584,horse,1584.png
1585,frog,1585.png
1586,frog,1586.png
1587,automobile,1587.png
1588,truck,1588.png
1589,dog,1589.png
1590,airplane,1590.png
1591,truck,1591.png
1592,dog,1592.png
1593,horse,1593.png
1594,airplane,1594.png
1595,airplane,1595.png
1596,deer,1596.png
1597,frog,1597.png
1598,ship,1598.png
1599,airplane,1599.png
1600,automobile,1600.png
1601,dog,1601.png
1602,airplane,1602.png
1603,truck,1603.png
1604,cat,1604.png
1605,automobile,1605.png
1606,automobile,1606.png
1607,bird,1607.png
1608,airplane,1608.png
1609,cat,1609.png
1610,bird,1610.png
1611,truck,1611.png
1612,automobile,1612.png
1613,truck,1613.png
1614,frog,1614.png
1615,bird,1615.png
1616,deer,1616.png
1617,ship,1617.png
1618,ship,1618.png
1619,dog,1619.png
1620,truck,1620.png
1621,bird,1621.png
1622,automobile,1622.png
1623,truck,1623.png
1624,deer,1624.png
1625,deer,1625.png
1626,cat,1626.png
1627,airplane,1627.png
1628,frog,1628.png
1629,frog,1629.png
1630,airplane,1630.png
1631,deer,1631.png
1632,automobile,1632.png
1633,airplane,1633.png
1634,truck,1634.png
1635,dog,1635.png
1636,frog,1636.png
1637,dog,1637.png
1638,frog,1638.png
1639,truck,1639.png
1640,deer,1640.png
1641,deer,1641.png
1642,bird,1642.png
1643,frog,1643.png
1644,ship,1644.png
1645,deer,1645.png
1646,horse,1646.png
1647,frog,1647.png
1648,dog,1648.png
1649,truck,1649.png
1650,ship,1650.png
1651,horse,1651.png
1652,automobile,1652.png
1653,truck,1653.png
1654,dog,1654.png
1655,deer,1655.png
1656,cat,1656.png
1657,dog,1657.png
1658,deer,1658.png
1659,cat,1659.png
1660,deer,1660.png
1661,automobile,1661.png
1662,dog,1662.png
1663,dog,1663.png
1664,deer,1664.png
1665,airplane,1665.png
1666,ship,1666.png
1667,deer,1667.png
1668,deer,1668.png
1669,airplane,1669.png
1670,truck,1670.png
1671,bird,1671.png
1672,ship,1672.png
1673,truck,1673.png
1674,ship,1674.png
1675,airplane,1675.png
1676,bird,1676.png
1677,bird,1677.png
1678,bird,1678.png
1679,frog,1679.png
1680,horse,1680.png
1681,ship,1681.png
1682,automobile,1682.png
1683,truck,1683.png
1684,ship,1684.png
1685,airplane,1685.png
1686,cat,1686.png
1687,ship,1687.png
1688,frog,1688.png
1689,ship,1689.png
1690,automobile,1690.png
1691,frog,1691.png
1692,dog,1692.png
1693,deer,1693.png
1694,bird,1694.png
1695,automobile,1695.png
1696,deer,1696.png
1697,cat,1697.png
1698,truck,1698.png
1699,horse,1699.png
1700,ship,1700.png
1701,cat,1701.png
1702,airplane,1702.png
1703,ship,1703.png
1704,cat,1704.png
1705,deer,1705.png
1706,bird,1706.png
1707,truck,1707.png
1708,automobile,1708.png
1709,airplane,1709.png
1710,airplane,1710.png
1711,cat,1711.png
1712,airplane,1712.png
1713,deer,1713.png
1714,dog,1714.png
1715,truck,1715.png
1716,airplane,1716.png
1717,horse,1717.png
1718,dog,1718.png
1719,truck,1719.png
1720,dog,1720.png
1721,ship,1721.png
1722,ship,1722.png
1723,frog,1723.png
1724,cat,1724.png
1725,automobile,1725.png
1726,truck,1726.png
1727,dog,1727.png
1728,bird,1728.png
1729,deer,1729.png
1730,horse,1730.png
1731,frog,1731.png
1732,automobile,1732.png
1733,ship,1733.png
1734,frog,1734.png
1735,truck,1735.png
1736,cat,1736.png
1737,automobile,1737.png
1738,cat,1738.png
1739,horse,1739.png
1740,deer,1740.png
1741,airplane,1741.png
1742,frog,1742.png
1743,horse,1743.png
1744,frog,1744.png
1745,truck,1745.png
1746,bird,1746.png
1747,deer,1747.png
1748,automobile,1748.png
1749,truck,1749.png
1750,ship,1750.png
1751,dog,1751.png
1752,ship,1752.png
1753,bird,1753.png
1754,bird,1754.png
1755,dog,1755.png
1756,airplane,1756.png
1757,bird,1757.png
1758,airplane,1758.png
1759,horse,1759.png
1760,airplane,1760.png
1761,frog,1761.png
1762,frog,1762.png
1763,deer,1763.png
1764,ship,1764.png
1765,horse,1765.png
1766,truck,1766.png
1767,frog,1767.png
1768,truck,1768.png
1769,bird,1769.png
1770,cat,1770.png
1771,ship,1771.png
1772,ship,1772.png
1773,cat,1773.png
1774,truck,1774.png
1775,truck,1775.png
1776,ship,1776.png
1777,horse,1777.png
1778,bird,1778.png
1779,cat,1779.png
1780,dog,1780.png
1781,dog,1781.png
1782,automobile,1782.png
1783,ship,1783.png
1784,horse,1784.png
1785,deer,1785.png
1786,cat,1786.png
1787,dog,1787.png
1788,bird,1788.png
1789,bird,1789.png
1790,bird,1790.png
1791,automobile,1791.png
1792,deer,1792.png
1793,bird,1793.png
1794,bird,1794.png
1795,ship,1795.png
1796,deer,1796.png
1797,truck,1797.png
1798,ship,1798.png
1799,bird,1799.png
1800,automobile,1800.png
1801,bird,1801.png
1802,dog,1802.png
1803,frog,1803.png
1804,cat,1804.png
1805,deer,1805.png
1806,dog,1806.png
1807,horse,1807.png
1808,frog,1808.png
1809,horse,1809.png
1810,frog,1810.png
1811,dog,1811.png
1812,airplane,1812.png
1813,bird,1813.png
1814,deer,1814.png
1815,deer,1815.png
1816,cat,1816.png
1817,airplane,1817.png
1818,deer,1818.png
1819,bird,1819.png
1820,frog,1820.png
1821,automobile,1821.png
1822,ship,1822.png
1823,ship,1823.png
1824,cat,1824.png
1825,airplane,1825.png
1826,horse,1826.png
1827,deer,1827.png
1828,truck,1828.png
1829,horse,1829.png
1830,truck,1830.png
1831,bird,1831.png
1832,airplane,1832.png
1833,deer,1833.png
1834,horse,1834.png
1835,cat,1835.png
1836,horse,1836.png
1837,frog,1837.png
1838,frog,1838.png
1839,bird,1839.png
1840,cat,1840.png
1841,horse,1841.png
1842,cat,1842.png
1843,frog,1843.png
1844,ship,1844.png
1845,bird,1845.png
1846,cat,1846.png
1847,cat,1847.png
1848,dog,1848.png
1849,dog,1849.png
1850,dog,1850.png
1851,bird,1851.png
1852,deer,1852.png
1853,bird,1853.png
1854,ship,1854.png
1855,horse,1855.png
1856,deer,1856.png
1857,cat,1857.png
1858,horse,1858.png
1859,horse,1859.png
1860,ship,1860.png
1861,dog,1861.png
1862,bird,1862.png
1863,ship,1863.png
1864,deer,1864.png
1865,cat,1865.png
1866,dog,1866.png
1867,deer,1867.png
1868,bird,1868.png
1869,truck,1869.png
1870,automobile,1870.png
1871,deer,1871.png
1872,airplane,1872.png
1873,airplane,1873.png
1874,dog,1874.png
1875,frog,1875.png
1876,dog,1876.png
1877,frog,1877.png
1878,ship,1878.png
1879,airplane,1879.png
1880,cat,1880.png
1881,deer,1881.png
1882,deer,1882.png
1883,deer,1883.png
1884,bird,1884.png
1885,bird,1885.png
1886,airplane,1886.png
1887,dog,1887.png
1888,airplane,1888.png
1889,cat,1889.png
1890,deer,1890.png
1891,horse,1891.png
1892,horse,1892.png
1893,cat,1893.png
1894,truck,1894.png
1895,horse,1895.png
1896,cat,1896.png
1897,horse,1897.png
1898,cat,1898.png
1899,horse,1899.png
1900,horse,1900.png
1901,horse,1901.png
1902,automobile,1902.png
1903,horse,1903.png
1904,deer,1904.png
1905,deer,1905.png
1906,horse,1906.png
1907,truck,1907.png
1908,automobile,1908.png
1909,horse,1909.png
1910,horse,1910.png
1911,deer,1911.png
1912,dog,1912.png
1913,truck,1913.png
1914,airplane,1914.png
1915,ship,1915.png
1916,horse,1916.png
1917,cat,1917.png
1918,frog,1918.png
1919,bird,1919.png
1920,cat,1920.png
1921,ship,1921.png
1922,bird,1922.png
1923,dog,1923.png
1924,deer,1924.png
1925,ship,1925.png
1926,deer,1926.png
1927,airplane,1927.png
1928,horse,1928.png
1929,dog,1929.png
1930,bird,1930.png
1931,horse,1931.png
1932,horse,1932.png
1933,bird,1933.png
1934,frog,1934.png
1935,deer,1935.png
1936,airplane,1936.png
1937,bird,1937.png
1938,deer,1938.png
1939,cat,1939.png
1940,ship,1940.png
1941,truck,1941.png
1942,deer,1942.png
1943,dog,1943.png
1944,dog,1944.png
1945,frog,1945.png
1946,horse,1946.png
1947,automobile,1947.png
1948,truck,1948.png
1949,frog,1949.png
1950,dog,1950.png
1951,airplane,1951.png
1952,cat,1952.png
1953,deer,1953.png
1954,deer,1954.png
1955,airplane,1955.png
1956,frog,1956.png
1957,frog,1957.png
1958,ship,1958.png
1959,cat,1959.png
1960,frog,1960.png
1961,airplane,1961.png
1962,cat,1962.png
1963,cat,1963.png
1964,cat,1964.png
1965,ship,1965.png
1966,cat,1966.png
1967,cat,1967.png
1968,ship,1968.png
1969,deer,1969.png
1970,cat,1970.png
1971,ship,1971.png
1972,bird,1972.png
1973,truck,1973.png
1974,automobile,1974.png
1975,deer,1975.png
1976,truck,1976.png
1977,dog,1977.png
1978,airplane,1978.png
1979,frog,1979.png
1980,dog,1980.png
1981,airplane,1981.png
1982,bird,1982.png
1983,frog,1983.png
1984,dog,1984.png
1985,deer,1985.png
1986,automobile,1986.png
1987,dog,1987.png
1988,truck,1988.png
1989,airplane,1989.png
1990,frog,1990.png
1991,bird,1991.png
1992,dog,1992.png
1993,deer,1993.png
1994,dog,1994.png
1995,ship,1995.png
1996,bird,1996.png
1997,ship,1997.png
1998,horse,1998.png
1999,dog,1999.png
2000,airplane,2000.png
2001,horse,2001.png
2002,truck,2002.png
2003,truck,2003.png
2004,ship,2004.png
2005,bird,2005.png
2006,automobile,2006.png
2007,airplane,2007.png
2008,bird,2008.png
2009,horse,2009.png
2010,dog,2010.png
2011,airplane,2011.png
2012,cat,2012.png
2013,ship,2013.png
2014,dog,2014.png
2015,airplane,2015.png
2016,horse,2016.png
2017,truck,2017.png
2018,dog,2018.png
2019,ship,2019.png
2020,frog,2020.png
2021,truck,2021.png
2022,airplane,2022.png
2023,horse,2023.png
2024,automobile,2024.png
2025,truck,2025.png
2026,cat,2026.png
2027,dog,2027.png
2028,airplane,2028.png
2029,dog,2029.png
2030,automobile,2030.png
2031,horse,2031.png
2032,ship,2032.png
2033,truck,2033.png
2034,bird,2034.png
2035,airplane,2035.png
2036,airplane,2036.png
2037,ship,2037.png
2038,automobile,2038.png
2039,automobile,2039.png
2040,automobile,2040.png
2041,frog,2041.png
2042,bird,2042.png
2043,cat,2043.png
2044,frog,2044.png
2045,bird,2045.png
2046,horse,2046.png
2047,automobile,2047.png
2048,truck,2048.png
2049,cat,2049.png
2050,horse,2050.png
2051,frog,2051.png
2052,cat,2052.png
2053,automobile,2053.png
2054,airplane,2054.png
2055,dog,2055.png
2056,truck,2056.png
2057,deer,2057.png
2058,cat,2058.png
2059,truck,2059.png
2060,dog,2060.png
2061,airplane,2061.png
2062,truck,2062.png
2063,bird,2063.png
2064,horse,2064.png
2065,dog,2065.png
2066,ship,2066.png
2067,airplane,2067.png
2068,automobile,2068.png
2069,cat,2069.png
2070,deer,2070.png
2071,ship,2071.png
2072,dog,2072.png
2073,automobile,2073.png
2074,dog,2074.png
2075,horse,2075.png
2076,horse,2076.png
2077,bird,2077.png
2078,ship,2078.png
2079,deer,2079.png
2080,bird,2080.png
2081,bird,2081.png
2082,dog,2082.png
2083,cat,2083.png
2084,cat,2084.png
2085,automobile,2085.png
2086,deer,2086.png
2087,truck,2087.png
2088,bird,2088.png
2089,deer,2089.png
2090,dog,2090.png
2091,bird,2091.png
2092,bird,2092.png
2093,cat,2093.png
2094,bird,2094.png
2095,automobile,2095.png
2096,dog,2096.png
2097,ship,2097.png
2098,truck,2098.png
2099,bird,2099.png
2100,frog,2100.png
2101,frog,2101.png
2102,automobile,2102.png
2103,horse,2103.png
2104,horse,2104.png
2105,dog,2105.png
2106,deer,2106.png
2107,deer,2107.png
2108,airplane,2108.png
2109,dog,2109.png
2110,ship,2110.png
2111,ship,2111.png
2112,frog,2112.png
2113,frog,2113.png
2114,horse,2114.png
2115,bird,2115.png
2116,frog,2116.png
2117,deer,2117.png
2118,dog,2118.png
2119,automobile,2119.png
2120,horse,2120.png
2121,dog,2121.png
2122,bird,2122.png
2123,deer,2123.png
2124,deer,2124.png
2125,frog,2125.png
2126,dog,2126.png
2127,bird,2127.png
2128,cat,2128.png
2129,ship,2129.png
2130,truck,2130.png
2131,cat,2131.png
2132,deer,2132.png
2133,cat,2133.png
2134,bird,2134.png
2135,frog,2135.png
2136,horse,2136.png
2137,bird,2137.png
2138,cat,2138.png
2139,bird,2139.png
2140,horse,2140.png
2141,horse,2141.png
2142,cat,2142.png
2143,airplane,2143.png
2144,automobile,2144.png
2145,deer,2145.png
2146,airplane,2146.png
2147,frog,2147.png
2148,dog,2148.png
2149,dog,2149.png
2150,automobile,2150.png
2151,frog,2151.png
2152,horse,2152.png
2153,frog,2153.png
2154,automobile,2154.png
2155,cat,2155.png
2156,deer,2156.png
2157,airplane,2157.png
2158,truck,2158.png
2159,truck,2159.png
2160,frog,2160.png
2161,ship,2161.png
2162,ship,2162.png
2163,cat,2163.png
2164,bird,2164.png
2165,cat,2165.png
2166,cat,2166.png
2167,ship,2167.png
2168,dog,2168.png
2169,cat,2169.png
2170,airplane,2170.png
2171,truck,2171.png
2172,airplane,2172.png
2173,ship,2173.png
2174,automobile,2174.png
2175,cat,2175.png
2176,deer,2176.png
2177,ship,2177.png
2178,bird,2178.png
2179,deer,2179.png
2180,frog,2180.png
2181,automobile,2181.png
2182,cat,2182.png
2183,dog,2183.png
2184,dog,2184.png
2185,automobile,2185.png
2186,automobile,2186.png
2187,automobile,2187.png
2188,truck,2188.png
2189,dog,2189.png
2190,airplane,2190.png
2191,deer,2191.png
2192,bird,2192.png
2193,truck,2193.png
2194,bird,2194.png
2195,dog,2195.png
2196,horse,2196.png
2197,deer,2197.png
2198,cat,2198.png
2199,cat,2199.png
2200,truck,2200.png
2201,automobile,2201.png
2202,horse,2202.png
2203,bird,2203.png
2204,frog,2204.png
2205,automobile,2205.png
2206,bird,2206.png
2207,truck,2207.png
2208,horse,2208.png
2209,truck,2209.png
2210,airplane,2210.png
2211,deer,2211.png
2212,horse,2212.png
2213,ship,2213.png
2214,deer,2214.png
2215,truck,2215.png
2216,truck,2216.png
2217,deer,2217.png
2218,bird,2218.png
2219,truck,2219.png
2220,truck,2220.png
2221,ship,2221.png
2222,ship,2222.png
2223,frog,2223.png
2224,cat,2224.png
2225,bird,2225.png
2226,deer,2226.png
2227,frog,2227.png
2228,automobile,2228.png
2229,horse,2229.png
2230,ship,2230.png
2231,bird,2231.png
2232,dog,2232.png
2233,ship,2233.png
2234,airplane,2234.png
2235,deer,2235.png
2236,deer,2236.png
2237,dog,2237.png
2238,bird,2238.png
2239,deer,2239.png
2240,frog,2240.png
2241,dog,2241.png
2242,frog,2242.png
2243,dog,2243.png
2244,horse,2244.png
2245,horse,2245.png
2246,deer,2246.png
2247,dog,2247.png
2248,bird,2248.png
2249,airplane,2249.png
2250,automobile,2250.png
2251,automobile,2251.png
2252,truck,2252.png
2253,frog,2253.png
2254,deer,2254.png
2255,cat,2255.png
2256,ship,2256.png
2257,horse,2257.png
2258,deer,2258.png
2259,airplane,2259.png
2260,automobile,2260.png
2261,dog,2261.png
2262,dog,2262.png
2263,airplane,2263.png
2264,horse,2264.png
2265,airplane,2265.png
2266,ship,2266.png
2267,dog,2267.png
2268,frog,2268.png
2269,automobile,2269.png
2270,bird,2270.png
2271,cat,2271.png
2272,dog,2272.png
2273,ship,2273.png
2274,truck,2274.png
2275,frog,2275.png
2276,horse,2276.png
2277,frog,2277.png
2278,airplane,2278.png
2279,horse,2279.png
2280,cat,2280.png
2281,automobile,2281.png
2282,truck,2282.png
2283,deer,2283.png
2284,automobile,2284.png
2285,ship,2285.png
2286,ship,2286.png
2287,automobile,2287.png
2288,airplane,2288.png
2289,frog,2289.png
2290,automobile,2290.png
2291,horse,2291.png
2292,bird,2292.png
2293,dog,2293.png
2294,deer,2294.png
2295,dog,2295.png
2296,frog,2296.png
2297,frog,2297.png
2298,deer,2298.png
2299,ship,2299.png
2300,frog,2300.png
2301,deer,2301.png
2302,horse,2302.png
2303,truck,2303.png
2304,truck,2304.png
2305,deer,2305.png
2306,dog,2306.png
2307,automobile,2307.png
2308,cat,2308.png
2309,truck,2309.png
2310,ship,2310.png
2311,frog,2311.png
2312,horse,2312.png
2313,cat,2313.png
2314,truck,2314.png
2315,dog,2315.png
2316,bird,2316.png
2317,dog,2317.png
2318,bird,2318.png
2319,automobile,2319.png
2320,horse,2320.png
2321,automobile,2321.png
2322,horse,2322.png
2323,airplane,2323.png
2324,ship,2324.png
2325,cat,2325.png
2326,ship,2326.png
2327,cat,2327.png
2328,deer,2328.png
2329,automobile,2329.png
2330,deer,2330.png
2331,airplane,2331.png
2332,horse,2332.png
2333,truck,2333.png
2334,ship,2334.png
2335,dog,2335.png
2336,dog,2336.png
2337,frog,2337.png
2338,cat,2338.png
2339,truck,2339.png
2340,automobile,2340.png
2341,bird,2341.png
2342,airplane,2342.png
2343,airplane,2343.png
2344,bird,2344.png
2345,ship,2345.png
2346,airplane,2346.png
2347,bird,2347.png
2348,truck,2348.png
2349,cat,2349.png
2350,bird,2350.png
2351,airplane,2351.png
2352,truck,2352.png
2353,truck,2353.png
2354,cat,2354.png
2355,bird,2355.png
2356,airplane,2356.png
2357,frog,2357.png
2358,truck,2358.png
2359,horse,2359.png
2360,cat,2360.png
2361,horse,2361.png
2362,dog,2362.png
